,Tweet Posted Time (UTC),Tweet Content,Tweet Location
260546,26/04/2020,Becoz they are vegetarians ??? Gujarat Tops Among 7 States That Have Faster COVID-19 Transmission Rate Than National Average: Data By IIT Delhi ,Assam
260547,26/04/2020,Thank you @Lenovo_in for the excellent support I received as instructions over whatsapp. I was able to repair my laptop with ease. All service centers were closed due to lock down but I am really amazed the way I was helped with so much patience &amp; care. Thank you once again .,Assam
260548,26/04/2020,Thank you @Lencare_In for the excellent support I received as instructions over whatsapp. I was able to repair my laptop with ease. All service centers were closed due to lock down but I am really amazed the way I was helped with so much patience &amp; care. Thank you once again .,Assam
260549,26/04/2020,Once 2nd phase of lockdown ends on 3rd May  it will be matter of great risk if Assam allows entry to visitors from outside the state without mandatory quarantine procedure. Simply checking symptoms at the point of arrival will not help. @himantabiswa @CMOfficeAssam,Assam
267403,27/04/2020,India is a hub of billionaires. It is time to impose super rich tax to deal with corona virus crisis.,Assam
267404,27/04/2020,Dear @DrTedros  kindly highlight how you and @WHO have been instrumental in reducing the pandemic! You would have to answer lot of unanswered and uncomfortable Q on COVID19!! https://shrts.in/Gu9M,Assam
267405,27/04/2020,I request @BSF_India to make arrangements for covid19 tests for Jawans who dealt with this sensetive matter Also request @HMOIndia for second line of defence in Indo- Bangla border in Assam to overcome such  same was initiated in Tripura @PMOIndia @sarbanandsonwal @BjpBiplab,Assam
276383,27/04/2020,India's total population is 138 cr.If government start Testing 10L people everyday from today .It will take nxt 3.7 year to Examined all indian's. so there is only one option to fight against covid-19 is stay at home. @PMOIndia @himantabiswa,Assam
276384,27/04/2020,Big breaking @free_thinker is COVID 786 POSITIVE and he is hiv POSITIVE also . He will d!â¬ soon. ,Assam
276385,27/04/2020,Hon'ble Sir  All total 3090 students stranded at various JNVs due to Covid-19 lock down. Most of the students now started mental retardation. It's a matter of concern for all of us. Plz look at this matter with #TopPriority. #EducationMinisterGoesLive @CommissionerNVS Sir Plz,Assam
276386,27/04/2020,Treat the COVID patients first. Mamtaj begum will die of COVID 786.,Assam
276387,27/04/2020,I have become a sasta version of kabir singh now I think i might end up looking like this If lockdown continue raha toh,Assam
276388,27/04/2020,Aunty they are following the rules of court and now in this case due to lockdown ,Assam
276389,27/04/2020,à¤à¥à¤ à¤­à¥ à¤à¤¹à¤²à¤¾à¤¤à¤¾ à¤¹à¥à¥¤ How does it affect you? Neither you can seek any relation with dead not can they. #lockdown #madness,Assam
276390,27/04/2020,By discovering nature  you discover yourself.. #lockdown #StayHome #MondayMotivaton,Assam
276391,27/04/2020,Lockdown may continue as majority of the CMs are in the view of extension with economic relaxations,Assam
276392,27/04/2020,Hon'ble Sir  All total 3090 students stranded at various JNVs due to Covid-19 lock down. Most of the students now started mental retardation. It's a matter of concern for all of us. Plz look at this matter with #TopPriority. #EducationMinisterGoesLive @CommissionerNVS Sir Plz,Assam
276393,27/04/2020,To all our Indian friends this is how a lockdown gets opened that too in a phased wise manner and Im sure that will be put in place post 3rd may in whole of our country. ,Assam
291755,28/04/2020,Behen No evidence yet to support plasma therapy as coronavirus COVID-19 treatment: Health Ministry http://zeenews.india.com/india/no-evidence-yet-to-support-plasma-therapy-as-coronavirus-covid-19-treatment-health-ministry-2279732.html Itna confidence kaha se laati ho https://twitter.com/Runjhunsharmas/status/1254377217242652672,Assam
291756,28/04/2020,The Mahi Way To Fight With COVID-19 . #coronavirus #MSDhoni #msdfcassam,Assam
291757,28/04/2020,CRPF officer dies of COVID19 infection ,Assam
300524,28/04/2020,When everyone is worried and asked to stay inside because of Covid-19 anti corruption crusader Akhil Gogoi is being taken to one jail after another on false cases. Shame on Government killing democracy! #ReleaseAllPoliticalPrisoners #FightCoronaNotActivist,Assam
300525,28/04/2020,Tamilnadu state is guide to another states in India  how to prevent covid 19..wishes to chief minister.,Assam
300526,28/04/2020,Behen No evidence yet to support plasma therapy as coronavirus COVID-19 treatment: Health Ministry http://zeenews.india.com/india/no-evidence-yet-to-support-plasma-therapy-as-coronavirus-covid-19-treatment-health-ministry-2279732.html Itna confidence kaha se laati ho https://twitter.com/Runjhunsharmas/status/1254377217242652672,Assam
300527,28/04/2020,The Mahi Way To Fight With COVID-19 . #coronavirus #MSDhoni #msdfcassam,Assam
300528,28/04/2020,3 months short hein for Mumbai lockdown period!,Assam
300529,28/04/2020,@RailwaySeva can I know when the train services resume after lockdown. I have to go to silchar assam from hajipur bihar to join my duty urgently. Please,Assam
300530,28/04/2020,Admist the lockdown many have forgotten that they are already into May month start and half a year gone by almost ,Assam
313214,28/04/2020,@vazkardutta Sir  Due to LOCKDOWN stranded UNABLE to attend DUTY since 23.3.2020 marked as ABSENT action shall be taken against me infrmd offc abt my situation advised to come by anymeans  FEELING HARRASED sick parents to lookafter salarycancelled i m an ,Assam
321879,29/04/2020,@himantabiswa Respected Sir  My name is Reettika Sarma. I'm a resident of Rangia  Assam &amp; currently persuing higher studies in Kochi  Kerala. Because of covid-19 I'm stuck here in Kochi &amp; I want to go back to Assam. &amp; There is no frnd or someo,Assam
321880,29/04/2020,How to Apply Online Claim EPF Advance to Fight COVID-19 Pandemic ,Assam
321881,29/04/2020,I am fan of lenevo team since from 2009 everything I buyed cellphone tab laptop power bank .my all family i refer to Buy lenevo brand . Dear friend because of Covid 19 i lost everything my financial condition Totally breakdown I need help . From your group please help me.,Assam
321882,29/04/2020,Lock down ?where from it originated? Who is following lock down? ,Assam
321883,29/04/2020,To all the residents of Assam stranded outside the state due to Lockdown- Give a miss al at #9615471547 #AssamCares @AssamCares @mygovassam @assampolice,Assam
321884,29/04/2020,The lockdown has taught me to buy only what I need. I realized 90% of what I bought was unnecessary  irrelevant and inconsequential life is simple  we just complicate it. ,Assam
321885,29/04/2020,@basicshiksha_up Sir   schools r still charging conveyance &amp; food charges in Ghaziabad area.. They say govt ka koi notification nahi hai ?? Can you please share notification no or order as mentioned in news tat no school shall charge Trnsprtion &amp; ,Assam
333105,29/04/2020,@himantabiswa Respected Sir  My name is Reettika Sarma. I'm a resident of Rangia  Assam &amp; currently persuing higher studies in Kochi  Kerala. Because of covid-19 I'm stuck here in Kochi &amp; I want to go back to Assam. &amp; There is no frnd or someo,Assam
333106,29/04/2020,How to Apply Online Claim EPF Advance to Fight COVID-19 Pandemic ,Assam
333107,29/04/2020,I am fan of lenevo team since from 2009 everything I buyed cellphone tab laptop power bank .my all family i refer to Buy lenevo brand . Dear friend because of Covid 19 i lost everything my financial condition Totally breakdown I need help . From your group please help me.,Assam
333108,29/04/2020,Lock down ?where from it originated? Who is following lock down? ,Assam
333109,29/04/2020,To all the residents of Assam stranded outside the state due to Lockdown- Give a miss al at #9615471547 #AssamCares @AssamCares @mygovassam @assampolice,Assam
333110,29/04/2020,The lockdown has taught me to buy only what I need. I realized 90% of what I bought was unnecessary  irrelevant and inconsequential life is simple  we just complicate it. ,Assam
333111,29/04/2020,@basicshiksha_up Sir   schools r still charging conveyance &amp; food charges in Ghaziabad area.. They say govt ka koi notification nahi hai ?? Can you please share notification no or order as mentioned in news tat no school shall charge Trnsprtion &amp; ,Assam
342458,30/04/2020,@himantabiswa Respected Sir  immediately seal West Bengal border Srirampur and Boxihat Hut. Because West Bengal covid19 situation totally uncontrolled. ,Assam
342459,30/04/2020,@himantabiswa differences in assam covind cases on #AarogyaSetuApp differences with assam. COVID19 website ,Assam
342460,30/04/2020,In the last one Month did we noticed the  so called 40 indigenous Organisations including ASSU  AJYCP and others  helping people of #Assam to fight #COVID19 in any way in their own effort?? Did we noticed anyone from Cultural Artist community came foreword to help in Govt effort?,Assam
342461,30/04/2020,@sanjayjavin @NitishKumar your government is saying that door to door survey has been done.But in my village  no such survey has been http://done.So dont show off your preparedness towards covid19 ,Assam
350243,30/04/2020,As Four more Covid-19 positive cases with no travel history or having contact with infected persons reported from Bongaigaon district  the border with neighbouring district should be sealed immediately. @himantabiswa @assampolice @gpsinghassam @Barpeta_Police @dcbongaigaon,Assam
350244,30/04/2020,Alert ~ Four more #COVID positive cases are reported from Bongaingaon district. Source is not known yet! #COVID #AssamCovidUpdate,Assam
350245,30/04/2020,Already worse  ppl are suffering. Had to walk for days out of fear to die of hunger ( forget COVID). Farmers are clueless  daily wage earners are clueless  . Low income private sector employees don't know about their future. Ppl are dieing who deserved to live!!,Assam
350246,30/04/2020,A 63-year-old cancer patient from Assam  who tested positive on Monday in New Delhi  was shifted to a designated Covid-19 hospital on Wednesday after @himantabiswa tweeted to Delhi deputy chief minister @msisodia requesting help. #Assam,Assam
350247,30/04/2020,O god it doesn't seems to get over yet 5 cases in one day when we are in lockdown,Assam
350248,30/04/2020,@PemaKhanduBJP Sir  I am a working teacher in VKV Joram. Due to lockdown I was not able to go home. Sir my mother is sick from last day  so it would be a great help if I can go home  please help me. Currently I am in Joram  Lower Subansiri.,Assam
350249,30/04/2020,Nahi milega lockdown hain,Assam
350250,30/04/2020,Mast hein...life enjoy kar rahe hein lockdown mein!,Assam
350251,30/04/2020,This is scary I wonder what would happen once the lockdown is lifted up whenever it is,Assam
350252,30/04/2020,Mr @RahulGandhi to Dr Raghuram Rajan : âIf you get into a cyclical #lockdown it will be devastating for economic activity because that would destroy trust.â #Lockdown,Assam
350253,30/04/2020,The resistance movies of ww2 period inspire me .In lock down period I am watching a lot anti Hitler movies .,Assam
361692,30/04/2020,As Four more Covid-19 positive cases with no travel history or having contact with infected persons reported from Bongaigaon district  the border with neighbouring district should be sealed immediately. @himantabiswa @assampolice @gpsinghassam @Barpeta_Police @dcbongaigaon,Assam
361693,30/04/2020,Alert ~ Four more #COVID positive cases are reported from Bongaingaon district. Source is not known yet! #COVID #AssamCovidUpdate,Assam
361694,30/04/2020,Already worse  ppl are suffering. Had to walk for days out of fear to die of hunger ( forget COVID). Farmers are clueless  daily wage earners are clueless  . Low income private sector employees don't know about their future. Ppl are dieing who deserved to live!!,Assam
361695,30/04/2020,A 63-year-old cancer patient from Assam  who tested positive on Monday in New Delhi  was shifted to a designated Covid-19 hospital on Wednesday after @himantabiswa tweeted to Delhi deputy chief minister @msisodia requesting help. #Assam,Assam
361696,30/04/2020,O god it doesn't seems to get over yet 5 cases in one day when we are in lockdown,Assam
361697,30/04/2020,@PemaKhanduBJP Sir  I am a working teacher in VKV Joram. Due to lockdown I was not able to go home. Sir my mother is sick from last day  so it would be a great help if I can go home  please help me. Currently I am in Joram  Lower Subansiri.,Assam
361698,30/04/2020,Nahi milega lockdown hain,Assam
361699,30/04/2020,Mast hein...life enjoy kar rahe hein lockdown mein!,Assam
361700,30/04/2020,This is scary I wonder what would happen once the lockdown is lifted up whenever it is,Assam
361701,30/04/2020,Mr @RahulGandhi to Dr Raghuram Rajan : âIf you get into a cyclical #lockdown it will be devastating for economic activity because that would destroy trust.â #Lockdown,Assam
361702,30/04/2020,The resistance movies of ww2 period inspire me .In lock down period I am watching a lot anti Hitler movies .,Assam
371174,01/05/2020, tweet-content ,Assam
371337,01/05/2020, tweet-content ,Assam
372098,01/05/2020,They have a better excuse of covid-19 now. But just hoping the flood is not relentless this time as people already had enough.,Assam
372099,01/05/2020,@CMOfficeAssam Sir we respect all the dedicative work and initiative by Assam government towards fight against COVID-19.We have been following all the guidelines of lockdown.Unfortunately I have been staying in Gujarat due to lockdown.I want to return Ass,Assam
372100,01/05/2020,Yes each and every district where covid treatment is done,Assam
372101,01/05/2020,@drharshvardhan @MoHFW_INDIA kindly suggest States/UTs not to establish COVID-19 quarantine centre in highly populated villages (maintain atleast 500 meters distance from residential area). @AmitShah Jai Hind Jai Shree Ram ,Assam
372102,01/05/2020,@himantabiswa Sir we respect your dedicative work and initiative towards fight against COVID-19.We have been following all the guidelines of lockdown.But unfortunately I have been staying at Gujarat due to lockdown.Sir I want to return my home state ASSAM,Assam
372103,01/05/2020,Sir we respect your dedicative works and initiatives toward fight against COVID-19.We have been supporting the fight as much as possible by following all the guidelines of lockdown.But sir  unfortunately I had to stay in Gujarat due to lock down.I want to return to my home Assam,Assam
372104,01/05/2020,"Admist the announcement of extension of lockdown one huge and big news got sidelined  it was the address of CDS along with all three Chiefs of Army Navy  Airforce. On 3th May our Indian Airforce will do ""Pushpvarsha"" to be precise on covid hospitals in all district of our country",Assam
372105,01/05/2020,Government is gearing up its efforts to fight against the #COVID-19 pandemic. #IndiaFightsCorona,Assam
372106,01/05/2020,My poem on covid 19 ,Assam
372107,01/05/2020,No Captions Required..!! #BndMeetsRofl #lockdown ,Assam
372108,01/05/2020,No Captions Required..!! #BndMeetsRofl #lockdown ,Assam
372109,01/05/2020,Maam  i think the govt should increase the lockdown only in the red zone/hotspot areas.. Or nearby red zone areas.. Not for all India..,Assam
372110,01/05/2020,@CMOfficeAssam Sir we respect all the dedicative work and initiative by Assam government towards fight against COVID-19.We have been following all the guidelines of lockdown.Unfortunately I have been staying in Gujarat due to lockdown.I want to return Ass,Assam
372111,01/05/2020,Lock down version 3. I think very helpful chart. Solution lots of confusion. ,Assam
372112,01/05/2020,India is the only country where lockdown continued. Rest all country implemented the plans suggested by the politicians  scientists  economists and withdrew lockdown. May God Save This Country ,Assam
372113,01/05/2020,@himantabiswa Sir we respect your dedicative work and initiative towards fight against COVID-19.We have been following all the guidelines of lockdown.But unfortunately I have been staying at Gujarat due to lockdown.Sir I want to return my home state ASSAM,Assam
372114,01/05/2020,#hunger #lockdown #loveanimals They also have life  Please try to help them also.,Assam
372115,01/05/2020,Ppl in Ghy is violating lockdown as far as I have heard from my jethai. I wish they stay indoors. Ghy is still not stable I think,Assam
372116,01/05/2020,Sir we respect your dedicative works and initiatives toward fight against COVID-19.We have been supporting the fight as much as possible by following all the guidelines of lockdown.But sir  unfortunately I had to stay in Gujarat due to lock down.I want to return to my home Assam,Assam
372117,01/05/2020,"Admist the announcement of extension of lockdown one huge and big news got sidelined  it was the address of CDS along with all three Chiefs of Army Navy  Airforce. On 3th May our Indian Airforce will do ""Pushpvarsha"" to be precise on covid hospitals in all district of our country",Assam
372118,01/05/2020,Thank you so much @fernandezsdkhar for helping out. @richardmarak @IYCMeghalaya Thank you @sarifarahman5 @KamrulAPYC for raising your voice for our Assamese workers who were in #Meghalaya in unplanned lockdown. #HumeGarvHai #MeriZimmedari,Assam
372119,01/05/2020,Two more Weeks please!! Stay Home Stay Safe #lockdown #msdhonifcassam,Assam
372120,01/05/2020,Lockdown extended by two more weeks...it's a good decision..,Assam
372121,01/05/2020,Lockdown extended for a further period of two weeks beyond May 4: MHA ,Assam
372122,01/05/2020,Lockdown extended for 2 weeks WTF,Assam
374216,01/05/2020,They have a better excuse of covid-19 now. But just hoping the flood is not relentless this time as people already had enough.,Assam
374217,01/05/2020,@CMOfficeAssam Sir we respect all the dedicative work and initiative by Assam government towards fight against COVID-19.We have been following all the guidelines of lockdown.Unfortunately I have been staying in Gujarat due to lockdown.I want to return Ass,Assam
374218,01/05/2020,Yes each and every district where covid treatment is done,Assam
374219,01/05/2020,@drharshvardhan @MoHFW_INDIA kindly suggest States/UTs not to establish COVID-19 quarantine centre in highly populated villages (maintain atleast 500 meters distance from residential area). @AmitShah Jai Hind Jai Shree Ram ,Assam
374220,01/05/2020,@himantabiswa Sir we respect your dedicative work and initiative towards fight against COVID-19.We have been following all the guidelines of lockdown.But unfortunately I have been staying at Gujarat due to lockdown.Sir I want to return my home state ASSAM,Assam
374221,01/05/2020,Sir we respect your dedicative works and initiatives toward fight against COVID-19.We have been supporting the fight as much as possible by following all the guidelines of lockdown.But sir  unfortunately I had to stay in Gujarat due to lock down.I want to return to my home Assam,Assam
374222,01/05/2020,"Admist the announcement of extension of lockdown one huge and big news got sidelined  it was the address of CDS along with all three Chiefs of Army Navy  Airforce. On 3th May our Indian Airforce will do ""Pushpvarsha"" to be precise on covid hospitals in all district of our country",Assam
374223,01/05/2020,Government is gearing up its efforts to fight against the #COVID-19 pandemic. #IndiaFightsCorona,Assam
374224,01/05/2020,My poem on covid 19 ,Assam
374225,01/05/2020,No Captions Required..!! #BndMeetsRofl #lockdown ,Assam
374226,01/05/2020,No Captions Required..!! #BndMeetsRofl #lockdown ,Assam
374227,01/05/2020,Maam  i think the govt should increase the lockdown only in the red zone/hotspot areas.. Or nearby red zone areas.. Not for all India..,Assam
374228,01/05/2020,@CMOfficeAssam Sir we respect all the dedicative work and initiative by Assam government towards fight against COVID-19.We have been following all the guidelines of lockdown.Unfortunately I have been staying in Gujarat due to lockdown.I want to return Ass,Assam
374229,01/05/2020,Lock down version 3. I think very helpful chart. Solution lots of confusion. ,Assam
374230,01/05/2020,India is the only country where lockdown continued. Rest all country implemented the plans suggested by the politicians  scientists  economists and withdrew lockdown. May God Save This Country ,Assam
374231,01/05/2020,@himantabiswa Sir we respect your dedicative work and initiative towards fight against COVID-19.We have been following all the guidelines of lockdown.But unfortunately I have been staying at Gujarat due to lockdown.Sir I want to return my home state ASSAM,Assam
374232,01/05/2020,#hunger #lockdown #loveanimals They also have life  Please try to help them also.,Assam
374233,01/05/2020,Ppl in Ghy is violating lockdown as far as I have heard from my jethai. I wish they stay indoors. Ghy is still not stable I think,Assam
374234,01/05/2020,Sir we respect your dedicative works and initiatives toward fight against COVID-19.We have been supporting the fight as much as possible by following all the guidelines of lockdown.But sir  unfortunately I had to stay in Gujarat due to lock down.I want to return to my home Assam,Assam
374784,01/05/2020,They have a better excuse of covid-19 now. But just hoping the flood is not relentless this time as people already had enough.,Assam
374785,01/05/2020,@CMOfficeAssam Sir we respect all the dedicative work and initiative by Assam government towards fight against COVID-19.We have been following all the guidelines of lockdown.Unfortunately I have been staying in Gujarat due to lockdown.I want to return Ass,Assam
374786,01/05/2020,Yes each and every district where covid treatment is done,Assam
374787,01/05/2020,@drharshvardhan @MoHFW_INDIA kindly suggest States/UTs not to establish COVID-19 quarantine centre in highly populated villages (maintain atleast 500 meters distance from residential area). @AmitShah Jai Hind Jai Shree Ram ,Assam
374788,01/05/2020,@himantabiswa Sir we respect your dedicative work and initiative towards fight against COVID-19.We have been following all the guidelines of lockdown.But unfortunately I have been staying at Gujarat due to lockdown.Sir I want to return my home state ASSAM,Assam
374789,01/05/2020,Sir we respect your dedicative works and initiatives toward fight against COVID-19.We have been supporting the fight as much as possible by following all the guidelines of lockdown.But sir  unfortunately I had to stay in Gujarat due to lock down.I want to return to my home Assam,Assam
374790,01/05/2020,"Admist the announcement of extension of lockdown one huge and big news got sidelined  it was the address of CDS along with all three Chiefs of Army Navy  Airforce. On 3th May our Indian Airforce will do ""Pushpvarsha"" to be precise on covid hospitals in all district of our country",Assam
374791,01/05/2020,Government is gearing up its efforts to fight against the #COVID-19 pandemic. #IndiaFightsCorona,Assam
374792,01/05/2020,My poem on covid 19 ,Assam
374793,01/05/2020,No Captions Required..!! #BndMeetsRofl #lockdown ,Assam
374794,01/05/2020,No Captions Required..!! #BndMeetsRofl #lockdown ,Assam
374795,01/05/2020,Maam  i think the govt should increase the lockdown only in the red zone/hotspot areas.. Or nearby red zone areas.. Not for all India..,Assam
374796,01/05/2020,@CMOfficeAssam Sir we respect all the dedicative work and initiative by Assam government towards fight against COVID-19.We have been following all the guidelines of lockdown.Unfortunately I have been staying in Gujarat due to lockdown.I want to return Ass,Assam
374797,01/05/2020,Lock down version 3. I think very helpful chart. Solution lots of confusion. ,Assam
374798,01/05/2020,India is the only country where lockdown continued. Rest all country implemented the plans suggested by the politicians  scientists  economists and withdrew lockdown. May God Save This Country ,Assam
374799,01/05/2020,@himantabiswa Sir we respect your dedicative work and initiative towards fight against COVID-19.We have been following all the guidelines of lockdown.But unfortunately I have been staying at Gujarat due to lockdown.Sir I want to return my home state ASSAM,Assam
374800,01/05/2020,#hunger #lockdown #loveanimals They also have life  Please try to help them also.,Assam
374801,01/05/2020,Ppl in Ghy is violating lockdown as far as I have heard from my jethai. I wish they stay indoors. Ghy is still not stable I think,Assam
374802,01/05/2020,Sir we respect your dedicative works and initiatives toward fight against COVID-19.We have been supporting the fight as much as possible by following all the guidelines of lockdown.But sir  unfortunately I had to stay in Gujarat due to lock down.I want to return to my home Assam,Assam
374803,01/05/2020,"Admist the announcement of extension of lockdown one huge and big news got sidelined  it was the address of CDS along with all three Chiefs of Army Navy  Airforce. On 3th May our Indian Airforce will do ""Pushpvarsha"" to be precise on covid hospitals in all district of our country",Assam
374804,01/05/2020,Thank you so much @fernandezsdkhar for helping out. @richardmarak @IYCMeghalaya Thank you @sarifarahman5 @KamrulAPYC for raising your voice for our Assamese workers who were in #Meghalaya in unplanned lockdown. #HumeGarvHai #MeriZimmedari,Assam
374805,01/05/2020,Two more Weeks please!! Stay Home Stay Safe #lockdown #msdhonifcassam,Assam
374806,01/05/2020,Lockdown extended by two more weeks...it's a good decision..,Assam
374807,01/05/2020,Lockdown extended for a further period of two weeks beyond May 4: MHA ,Assam
374808,01/05/2020,Lockdown extended for 2 weeks WTF,Assam
374809,01/05/2020,They have a better excuse of covid-19 now. But just hoping the flood is not relentless this time as people already had enough.,Assam
374810,01/05/2020,@CMOfficeAssam Sir we respect all the dedicative work and initiative by Assam government towards fight against COVID-19.We have been following all the guidelines of lockdown.Unfortunately I have been staying in Gujarat due to lockdown.I want to return Ass,Assam
374811,01/05/2020,Yes each and every district where covid treatment is done,Assam
374812,01/05/2020,@drharshvardhan @MoHFW_INDIA kindly suggest States/UTs not to establish COVID-19 quarantine centre in highly populated villages (maintain atleast 500 meters distance from residential area). @AmitShah Jai Hind Jai Shree Ram ,Assam
374813,01/05/2020,@himantabiswa Sir we respect your dedicative work and initiative towards fight against COVID-19.We have been following all the guidelines of lockdown.But unfortunately I have been staying at Gujarat due to lockdown.Sir I want to return my home state ASSAM,Assam
374814,01/05/2020,Sir we respect your dedicative works and initiatives toward fight against COVID-19.We have been supporting the fight as much as possible by following all the guidelines of lockdown.But sir  unfortunately I had to stay in Gujarat due to lock down.I want to return to my home Assam,Assam
374815,01/05/2020,"Admist the announcement of extension of lockdown one huge and big news got sidelined  it was the address of CDS along with all three Chiefs of Army Navy  Airforce. On 3th May our Indian Airforce will do ""Pushpvarsha"" to be precise on covid hospitals in all district of our country",Assam
374816,01/05/2020,Government is gearing up its efforts to fight against the #COVID-19 pandemic. #IndiaFightsCorona,Assam
374817,01/05/2020,My poem on covid 19 ,Assam
374818,01/05/2020,No Captions Required..!! #BndMeetsRofl #lockdown ,Assam
374819,01/05/2020,No Captions Required..!! #BndMeetsRofl #lockdown ,Assam
374820,01/05/2020,Maam  i think the govt should increase the lockdown only in the red zone/hotspot areas.. Or nearby red zone areas.. Not for all India..,Assam
374821,01/05/2020,@CMOfficeAssam Sir we respect all the dedicative work and initiative by Assam government towards fight against COVID-19.We have been following all the guidelines of lockdown.Unfortunately I have been staying in Gujarat due to lockdown.I want to return Ass,Assam
374822,01/05/2020,Lock down version 3. I think very helpful chart. Solution lots of confusion. ,Assam
374823,01/05/2020,India is the only country where lockdown continued. Rest all country implemented the plans suggested by the politicians  scientists  economists and withdrew lockdown. May God Save This Country ,Assam
374824,01/05/2020,@himantabiswa Sir we respect your dedicative work and initiative towards fight against COVID-19.We have been following all the guidelines of lockdown.But unfortunately I have been staying at Gujarat due to lockdown.Sir I want to return my home state ASSAM,Assam
374825,01/05/2020,#hunger #lockdown #loveanimals They also have life  Please try to help them also.,Assam
374826,01/05/2020,Ppl in Ghy is violating lockdown as far as I have heard from my jethai. I wish they stay indoors. Ghy is still not stable I think,Assam
374827,01/05/2020,Sir we respect your dedicative works and initiatives toward fight against COVID-19.We have been supporting the fight as much as possible by following all the guidelines of lockdown.But sir  unfortunately I had to stay in Gujarat due to lock down.I want to return to my home Assam,Assam
374828,01/05/2020,"Admist the announcement of extension of lockdown one huge and big news got sidelined  it was the address of CDS along with all three Chiefs of Army Navy  Airforce. On 3th May our Indian Airforce will do ""Pushpvarsha"" to be precise on covid hospitals in all district of our country",Assam
374829,01/05/2020,Thank you so much @fernandezsdkhar for helping out. @richardmarak @IYCMeghalaya Thank you @sarifarahman5 @KamrulAPYC for raising your voice for our Assamese workers who were in #Meghalaya in unplanned lockdown. #HumeGarvHai #MeriZimmedari,Assam
374830,01/05/2020,Two more Weeks please!! Stay Home Stay Safe #lockdown #msdhonifcassam,Assam
374831,01/05/2020,Lockdown extended by two more weeks...it's a good decision..,Assam
374832,01/05/2020,Lockdown extended for a further period of two weeks beyond May 4: MHA ,Assam
374833,01/05/2020,Lockdown extended for 2 weeks WTF,Assam
393604,01/05/2020,They have a better excuse of covid-19 now. But just hoping the flood is not relentless this time as people already had enough.,Assam
393605,01/05/2020,@CMOfficeAssam Sir we respect all the dedicative work and initiative by Assam government towards fight against COVID-19.We have been following all the guidelines of lockdown.Unfortunately I have been staying in Gujarat due to lockdown.I want to return Ass,Assam
393606,01/05/2020,Yes each and every district where covid treatment is done,Assam
393607,01/05/2020,@drharshvardhan @MoHFW_INDIA kindly suggest States/UTs not to establish COVID-19 quarantine centre in highly populated villages (maintain atleast 500 meters distance from residential area). @AmitShah Jai Hind Jai Shree Ram ,Assam
